"P35_001,N,19,11","P35_002,N,19,11","P35_003,C,254","P35_004,C,254","P35_005,C,254","P35_006,C,254","P35_007,C,254","P35_008,C,254","P35_009,C,254","P35_010,C,254","P35_011,N,19,11","P35_012,N,19,11","P35_013,N,19,11","P35_014,N,19,11","P35_015,N,19,11","P35_016,N,19,11","P35_017,N,19,11","P35_018,N,19,11","P35_019,N,19,11","P35_020,N,19,11","P35_021,N,19,11","P35_022,N,19,11","P35_023,N,19,11","P35_024,N,19,11","P35_025,N,19,11","P35_026,N,19,11","P35_027,N,19,11","P35_028,N,19,11"
32.9599128,131.1974424,熊本県,阿蘇市,43214,波野,https://www.michi-no-eki.jp/stations/view/949,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/namino/namino.html,http://www.aso-kagura.com/,,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
32.9312589,130.8302719,熊本県,菊池市,43210,旭志,https://www.michi-no-eki.jp/stations/view/950,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kyokushi/kyokushi.html,http://www.uproad.ne.jp/fureai/index.html,,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
32.8811014,130.8908127,熊本県,菊池郡大津町,43403,大津,https://www.michi-no-eki.jp/stations/view/951,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ozu/ozu.html,http://blog.livedoor.jp/michiekiozu/,,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1
32.4266742,130.6409382,熊本県,八代市,43202,坂本,https://www.michi-no-eki.jp/stations/view/952,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/sakamoto/sakamoto.html,http://www.sakamoto-catv.jp/sakamoto-kureon/sakamotokan.htm,,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1
32.6337057,130.6287109,熊本県,宇城市,43213,不知火,https://www.michi-no-eki.jp/stations/view/953,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/shiranui/shiranui.html,http://www.shiranuhi-spa.co.jp/,,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1
32.5055195,130.3057604,熊本県,天草市,43215,有明,https://www.michi-no-eki.jp/stations/view/954,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ariake/ariake.html,http://www.rippleland.com/,,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1
33.1136383,130.6688462,熊本県,山鹿市,43208,鹿北,https://www.michi-no-eki.jp/stations/view/955,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kahoku/kahoku.html,http://ogurigo.jp/,,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1
32.9799358,130.7703282,熊本県,菊池市,43210,七城メロンドーム,https://www.michi-no-eki.jp/stations/view/956,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/shichijyo/shichijyo.html,http://www.melondome.co.jp/,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1
32.92503512,130.7713888,熊本県,菊池市,43210,泗水,https://www.michi-no-eki.jp/stations/view/957,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/shisui/shisui.html,http://t-sumi.xsrv.jp/youjou/,,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
32.97335053,130.6023182,熊本県,玉名郡和水町,43369,きくすい,https://www.michi-no-eki.jp/stations/view/958,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kikusui/kikusui.html,http://kikusuiromankan.jp/,,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1
32.6906432696,131.09134999,熊本県,上益城郡山都町,43447,清和文楽邑,https://www.michi-no-eki.jp/stations/view/959,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/seiwa/seiwa.html,http://seiwabunraku.hinokuni-net.jp/,,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1
32.681489,130.9916631,熊本県,上益城郡山都町,43447,通潤橋,https://www.michi-no-eki.jp/stations/view/960,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/tujyunkyo/tujyunkyo.html,http://www.town.kumamoto-yamato.lg.jp/kanko/map/pub/detail.aspx?dr=1&c_id=56&id=429,,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1
32.5767711,130.6947352,熊本県,八代郡氷川町,43468,竜北,https://www.michi-no-eki.jp/stations/view/961,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ryuhoku/ryuhoku.html,http://www.michinoeki-ryuhoku.com/,,1,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,1
32.20586981,130.8451635,熊本県,球磨郡錦町,43501,錦,https://www.michi-no-eki.jp/stations/view/962,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/nishiki/nishiki.html,http://www.nishiki-machi.com/_common/eki/,,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1
32.36456725,130.5124497,熊本県,葦北郡芦北町,43482,たのうら,https://www.michi-no-eki.jp/stations/view/963,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/tanoura/tanoura.html,http://www.otachimisaki.com/station/top.html,,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1
32.39931672,130.826733,熊本県,球磨郡五木村,43511,子守唄の里 五木,https://www.michi-no-eki.jp/stations/view/964,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/itsuki/itsuki.html,http://www.itsuki-bussan.net/,,2,2,1,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1
32.66224214,130.5226985,熊本県,宇土市,43211,宇土マリーナ,https://www.michi-no-eki.jp/stations/view/965,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/uto/uto.html,http://okoshikikan.net/,,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1
32.9370344,131.0809168,熊本県,阿蘇市,43214,阿蘇,https://www.michi-no-eki.jp/stations/view/966,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/aso/aso.html,http://www.aso-denku.jp/,https://store.shopping.yahoo.co.jp/mitinoekiaso/,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1
32.19916882,130.3817017,熊本県,水俣市,43205,みなまた,https://www.michi-no-eki.jp/stations/view/967,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/minamata/minamata.html,http://www.minamata.co.jp/,,2,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,1,1
32.6511943,130.6977338,熊本県,宇城市,43213,うき,https://www.michi-no-eki.jp/stations/view/968,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/uki/uki.html,http://ukisaikan.jp/,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
32.7266122,131.1634577,熊本県,上益城郡山都町,43447,そよ風パーク,https://www.michi-no-eki.jp/stations/view/969,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/soyokaze/soyokaze.html,http://www.s-kaze.jp/,,2,1,1,1,1,2,2,1,1,2,2,1,2,2,1,2,1,1
32.2898864,130.5821497,熊本県,葦北郡芦北町,43482,大野温泉,https://www.michi-no-eki.jp/stations/view/970,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/oonoonsen/oonoonsen.html,http://www.minamata-hiyori.jp/minamatown/oono/index.html,,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1
32.62359207,130.8227039,熊本県,下益城郡美里町,43348,美里「佐俣の湯」,https://www.michi-no-eki.jp/stations/view/971,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/misatosamatanoyu/misatosamatanoyu.html,http://samatanoyu-misato.jp/,,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1
32.57713806,130.4201417,熊本県,上天草市,43212,上天草さんぱーる,https://www.michi-no-eki.jp/stations/view/8013,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kamiamakusa/kamiamakusa.html,http://www.sunpearl.jp/,,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1
32.193836,130.026968,熊本県,天草市,43215,うしぶか海彩館,https://www.michi-no-eki.jp/stations/view/8015,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ushibuka/ushibuka.html,http://kaisai.wix.com/usibuka-kaisaikan2,,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1
32.81851,131.0415257,熊本県,阿蘇郡南阿蘇村,43433,あそ望の郷くぎの,https://www.michi-no-eki.jp/stations/view/8017,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/asobounosato/asobounosato.html,http://aso-kugino.jp/asobou.html,,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1
32.9871618,130.7559,熊本県,山鹿市,43208,水辺プラザかもと,https://www.michi-no-eki.jp/stations/view/9750,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/mizubeplazakamoto/kamoto.html,http://www.mizube-plaza.co.jp/,,2,2,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1
32.907939,130.692874,熊本県,熊本市,43100,すいかの里 植木,https://www.michi-no-eki.jp/stations/view/11985,,http://suikanosato-ueki.com/,,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1
32.302882,130.508036,熊本県,葦北郡芦北町,43482,芦北でこぽん,https://www.michi-no-eki.jp/stations/view/11986,,,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1
32.9656659,131.4522001,大分県,豊後大野市,44212,原尻の滝,https://www.michi-no-eki.jp/stations/view/972,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/harajiri/harajiri.html,http://www.ogatakanko.com/eki/index.html,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
32.8037318,131.6103962,大分県,佐伯市,44205,宇目,https://www.michi-no-eki.jp/stations/view/973,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ume/ume.html,http://saiki-kankou.com/ume/2014/03/1381,,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1
32.98558484,131.3404683,大分県,竹田市,44208,竹田,https://www.michi-no-eki.jp/stations/view/974,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/takeda/takeda.html,http://www.taketa-wakaba.jp/shop/shop1.html,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1
33.2472111,131.8284304,大分県,大分市,44201,佐賀関,https://www.michi-no-eki.jp/stations/view/975,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/saganoseki/saganoseki.html,http://rs-seki.com/,,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1
33.4063728,131.0614676,大分県,中津市,44203,やまくに,https://www.michi-no-eki.jp/stations/view/976,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/yamakuni/yamakuni.html,http://www.city-nakatsu.jp/kankodocs/2013102300051/,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
33.48984147,131.1745356,大分県,中津市,44203,耶馬トピア,https://www.michi-no-eki.jp/stations/view/977,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/yaba/yaba.html,http://www.city-nakatsu.jp/kankodocs/2013102300099/,,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1
33.0025623,131.4480727,大分県,豊後大野市,44212,あさじ,https://www.michi-no-eki.jp/stations/view/978,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/asaji/asaji.html,http://michinoekiasaji.web.fc2.com/,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
33.4238178,131.3202066,大分県,宇佐市,44211,いんない,https://www.michi-no-eki.jp/stations/view/979,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/innai/innai.html,,,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
33.1125613,130.9619356,大分県,日田市,44204,せせらぎ郷かみつえ,https://www.michi-no-eki.jp/stations/view/980,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kamitsue/kamitsue.html,http://kamitue.web.fc2.com/,,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
32.96456913,131.8386843,大分県,佐伯市,44205,やよい,https://www.michi-no-eki.jp/stations/view/981,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/yayoi/yayoi.html,http://michinoeki-yayoi.com/,,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1
33.12915687,130.8826215,大分県,日田市,44204,鯛生金山,https://www.michi-no-eki.jp/stations/view/982,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/taio/taio.html,http://taiokinzan.jp/,,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1
32.9715626,131.5180108,大分県,豊後大野市,44212,きよかわ,https://www.michi-no-eki.jp/stations/view/983,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kiyokawa/kiyokawa.html,http://www.mitinoeki-kiyokawa.com/,,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1
33.2606456,131.327088,大分県,由布市,44213,ゆふいん,https://www.michi-no-eki.jp/stations/view/984,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/yuhuin/yuhuin.html,http://michinoekiyufuin.com/,,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1
33.0286904,131.621548,大分県,豊後大野市,44212,みえ,https://www.michi-no-eki.jp/stations/view/985,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/mie/mie.html,http://www16.ocn.ne.jp/~mitimie/,,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1
33.5456622,131.7397294,大分県,国東市,44214,くにさき,https://www.michi-no-eki.jp/stations/view/986,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kunisaki/kunisaki.html,http://www.e-kunisaki.com/site/kanko/michinoekikunisaki.html,,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1
33.2479097,130.972093,大分県,日田市,44204,水辺の郷おおやま,https://www.michi-no-eki.jp/stations/view/987,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/oyama/oyama.html,http://www.mizubenosato-oyama.com/,,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1
32.8017723,131.9243176,大分県,佐伯市,44205,かまえ,https://www.michi-no-eki.jp/stations/view/988,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kamae/kamae.html,http://kamae-bussan.com/,,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1
33.0716662,131.3830698,大分県,竹田市,44208,ながゆ温泉,https://www.michi-no-eki.jp/stations/view/989,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/nagayu/nagayu.html,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1
33.0362528313,131.502906425,大分県,豊後大野市,44212,おおの,https://www.michi-no-eki.jp/stations/view/990,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/oono/oono.html,http://sato-no-tabi.jp/sights/rs_ono/,,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1
33.68050195,131.6057447,大分県,国東市,44214,くにみ,https://www.michi-no-eki.jp/stations/view/991,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kunimi/kunimi.html,http://www.e-kunisaki.com/site/kanko/mitinoekikunimi.html,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
33.2893373,131.1569324,大分県,玖珠郡玖珠町,44462,童話の里 くす,https://www.michi-no-eki.jp/stations/view/992,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kusu/kusu.html,http://www.kusu-michinoeki.jp/,,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1
32.9566388,131.2941063,大分県,竹田市,44208,すごう,https://www.michi-no-eki.jp/stations/view/993,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/sugou/sugou.html,http://www.taketa-wakaba.jp/,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
33.5516096,131.2141064,大分県,中津市,44203,なかつ,https://www.michi-no-eki.jp/stations/view/994,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/nakatu/nakatu.html,http://michinoeki-nakatsu.com/,,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1
33.265953,131.068506,大分県,玖珠郡玖珠町,44462,慈恩の滝 くす,https://www.michi-no-eki.jp/stations/view/11987,,http://www.michi-no-eki.jp/michinoeki/oita/jion-no-taki-kusu/,,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1
31.9457372,131.3405553,宮崎県,宮崎市,45201,高岡,https://www.michi-no-eki.jp/stations/view/995,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/takaoka/takaoka.html,http://www.miyazaki-city.tourism.or.jp/tourism/spot/55.html,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
32.6660363,131.7045941,宮崎県,延岡市,45203,北川はゆま,https://www.michi-no-eki.jp/stations/view/996,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kitagawa/kitagawa.html,http://www.kitagawa-hayuma.jp/,,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1
32.6606405,131.3884957,宮崎県,西臼杵郡日之影町,45442,青雲橋,https://www.michi-no-eki.jp/stations/view/997,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/seiunbashi/seiunbashi.html,http://www.hinokage-kanko.jp/publics/index/64/,,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1
31.79442,131.202615,宮崎県,都城市,45202,山之口,https://www.michi-no-eki.jp/stations/view/998,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/yamanokuchi/yamanokuchi.html,http://www.btvm.ne.jp/~yama-269/,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
32.68479224,131.8009041,宮崎県,延岡市,45203,北浦,https://www.michi-no-eki.jp/stations/view/999,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kitaura/kitaura.html,http://michinoeki-kitaura.com/cms/,,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1
31.7962179384,131.306942591,宮崎県,宮崎市,45201,田野,https://www.michi-no-eki.jp/stations/view/1000,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/tano/tano.html,http://www.miyazaki-city.tourism.or.jp/tourism/spot/61.html,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1
31.64171361,131.2662425,宮崎県,日南市,45204,酒谷,https://www.michi-no-eki.jp/stations/view/1001,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/sakatani/sakatani.html,http://michinoeki-sakatani.com/,,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1
32.3913691,131.5135813,宮崎県,日向市,45206,とうごう,https://www.michi-no-eki.jp/stations/view/1002,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/togo/togo.html,http://www.michinoeki-tougou.jp/,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
31.7686702,131.0951485,宮崎県,都城市,45202,都城,https://www.michi-no-eki.jp/stations/view/1003,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/miyakonojyo/miyakonojyo.html,http://www.jibasen.com/news.html,,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1
31.9643837,131.0822805,宮崎県,小林市,45205,ゆ～ぱるのじり,https://www.michi-no-eki.jp/stations/view/1004,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/yuparu/yuparu.html,http://www.hermec.co.jp/yuparunojiri/,,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1
31.5030575045,131.378932361,宮崎県,日南市,45204,なんごう,https://www.michi-no-eki.jp/stations/view/1005,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/nango/nango.html,http://www.michinoeki-nango.jp/nango,,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1
32.3433606,131.6240436,宮崎県,日向市,45206,日向,https://www.michi-no-eki.jp/stations/view/1006,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/hyuga/hyuga.html,https://www.hyugacity.jp/display.php?cont=140317091117,,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
32.7084429,131.3004346,宮崎県,西臼杵郡高千穂町,45441,高千穂,https://www.michi-no-eki.jp/stations/view/1007,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/takachiho/takachiho.html,http://www.town-takachiho.jp/industry/agriculture/post_34.html,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
31.7689827,131.4784246,宮崎県,宮崎市,45201,フェニックス,https://www.michi-no-eki.jp/stations/view/1008,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/phoenix/phoenix.html,http://michinoekiphoenix.jp/,,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1
32.2603007,131.5580347,宮崎県,児湯郡都農町,45406,つの,https://www.michi-no-eki.jp/stations/view/1009,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/tuno/tuno.html,http://michinoeki-tsuno.com/,,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1
32.05018155,130.8055977,宮崎県,えびの市,45209,えびの,https://www.michi-no-eki.jp/stations/view/1010,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ebino/ebino.html,http://michinoeki-ebino.com/,,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1
32.595757,131.49193,宮崎県,延岡市,45203,北方よっちみろ屋,https://www.michi-no-eki.jp/stations/view/1011,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kitakatayochimiroya/kitakatayocchimiroya.html,http://www.yottimiroya.com/,,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1
31.378962,130.545172,鹿児島県,鹿児島市,46201,喜入,https://www.michi-no-eki.jp/stations/view/1012,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kiire/kiire.html,http://www.michinoeki-kiire.jp/,,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1
31.8632418574,130.851291496,鹿児島県,霧島市,46218,霧島,https://www.michi-no-eki.jp/stations/view/1013,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kirishima/kirishima.html,http://www.shinwanosato.jp/,,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1
31.7964457,130.4073678,鹿児島県,薩摩川内市,46215,樋脇,https://www.michi-no-eki.jp/stations/view/1014,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/hiwaki/hiwaki.html,http://www.kagoshima-kankou.com/guide/10426/,,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1
31.5815885,131.0424142,鹿児島県,志布志市,46221,松山,https://www.michi-no-eki.jp/stations/view/1015,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/matsuyama/matsuyama.html,http://michinoeki-matsuyama.com/,,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1
31.9459201,130.2164754,鹿児島県,阿久根市,46206,阿久根,https://www.michi-no-eki.jp/stations/view/1016,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/akune/akune.html,http://www.machidukuri-akune.or.jp/,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1
32.1616955,130.1092388,鹿児島県,出水郡長島町,46404,長島,https://www.michi-no-eki.jp/stations/view/1017,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/nagashima/nagashima.html,http://nagashimabussan.ec-net.jp/custom.html,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1
31.43781975,131.0307584,鹿児島県,曽於郡大崎町,46468,くにの松原おおさき,https://www.michi-no-eki.jp/stations/view/1018,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/osaki/osaki.html,http://www.asuparu.jp/,,2,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1
31.1855383,130.7673153,鹿児島県,肝属郡南大隅町,46491,根占,https://www.michi-no-eki.jp/stations/view/1019,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/nejime/nejime.html,http://373osumi-skk.com/kankou/shop-mitinoeki/,,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1
31.4127345,130.4328971,鹿児島県,南九州市,46223,川辺やすらぎの郷,https://www.michi-no-eki.jp/stations/view/1020,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kawanabe/kawanabe.html,http://www.yasuraginosato.com/,,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1
28.25964435,129.4088365,鹿児島県,奄美市,46222,奄美大島住用,https://www.michi-no-eki.jp/stations/view/1021,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/amami/amami.html,http://www.mangrovepark.com/,,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1
31.5893744,130.5988039,鹿児島県,鹿児島市,46201,桜島,https://www.michi-no-eki.jp/stations/view/1022,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/sakurajima/sakurajima.html,http://www.megumikan.jp/,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
31.4654251,130.3455615,鹿児島県,南さつま市,46220,きんぽう木花館,https://www.michi-no-eki.jp/stations/view/1023,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kinpo/kinpo.html,http://www5.synapse.ne.jp/konohanakan/,,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1
31.5931188,130.991067,鹿児島県,曽於市,46217,おおすみ弥五郎伝説の里,https://www.michi-no-eki.jp/stations/view/1024,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/osumi/osumi.html,http://www.nodoka-1.jp,,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1
31.7287045,130.9987033,鹿児島県,曽於市,46217,たからべ,https://www.michi-no-eki.jp/stations/view/1025,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/takarabe/takarabe.html,http://mecena-sueyoshi.com/michi-takarabe/,,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1
